date,home_team,away_team,home_score,away_score,tournament,country,neutral
2021-06-02,3.6,0.0,5,0,World Cup qualifier,Guatemala,True
2021-06-02,2.2,0.0,7,0,World Cup qualifier,Puerto Rico,False
2021-06-02,1.6,0.0,4,0,World Cup qualifier,Dominican Republic,True
2021-06-02,1.6,0.8,2,2,Friendly,Portugal,True
2021-06-02,3.0,1.4,1,0,Friendly,England,False
2021-06-02,1.6,0.4,3,0,Friendly,France,False
2021-06-02,3.4,1.0,1,1,Friendly,Austria,True
2021-06-02,1.4,0.8,1,0,Friendly,Spain,True
2021-06-02,1.8,1.2,1,2,Friendly,Romania,False
2021-06-02,2.0,0.8,1,2,Friendly,Belarus,False
2021-06-02,0.0,1.0,0,0,Friendly,Bosnia and Herzegovina,False
2021-06-03,1.6,2.8,0,3,World Cup and Asian Cup qual,Kuwait,False
2021-06-03,2.2,1.0,2,2,World Cup and Asian Cup qual,United Arab Emirates,True
2021-06-03,1.8,0.2,1,0,World Cup and Asian Cup qual,Qatar,False
2021-06-03,1.4,0.6,1,1,World Cup and Asian Cup qual,Qatar,True
2021-06-03,5.6,0.2,3,1,World Cup and Asian Cup qual,Bahrain,True
2021-06-03,1.6,0.4,2,0,World Cup and Asian Cup qual,Kuwait,True
2021-06-03,2.0,0.2,4,0,World Cup and Asian Cup qual,Saudi Arabia,True
2021-06-03,3.2,0.8,4,0,World Cup and Asian Cup qual,United Arab Emirates,False
2021-06-03,3.4,0.2,8,0,World Cup and Asian Cup qual,Bahrain,False
2021-06-03,3.0,0.6,4,1,Friendly,Algeria,False
2021-06-03,4.8,0.8,1,0,CONCACAF Nations League,United States,False
2021-06-03,0.4,1.2,0,0,CONCACAF Nations League,United States,True
2021-06-03,0.8,0.6,0,0,World Cup qualifier,Uruguay,False
2021-06-03,1.2,0.8,1,1,World Cup qualifier,Argentina,False
2021-06-03,2.2,1.0,3,1,World Cup qualifier,Bolivia,False
2021-06-03,0.8,1.2,0,3,World Cup qualifier,Peru,False
2021-06-03,1.0,0.4,1,0,Friendly,Ukraine,False
2021-06-03,3.6,1.4,1,1,Friendly,Belgium,False
2021-06-03,2.8,0.6,7,0,Friendly,Switzerland,False
2021-06-03,2.2,0.0,2,0,Friendly,Germany,True
2021-06-03,0.4,1.2,1,4,Friendly,Andorra,False
2021-06-04,2.4,0.8,4,0,World Cup and Asian Cup qual,United Arab Emirates,True
2021-06-04,1.0,1.0,1,0,Friendly,Austria,True
2021-06-04,0.6,1.0,2,0,Friendly,Rwanda,False
2021-06-04,3.2,0.4,10,0,World Cup qualifier,Guatemala,False
2021-06-04,1.2,0.8,3,0,World Cup qualifier,Saint Kitts and Nevis,False
2021-06-04,1.6,0.6,1,1,World Cup qualifier,Dominican Republic,False
2021-06-04,2.2,0.8,3,0,World Cup qualifier,Nicaragua,False
2021-06-04,3.8,0.4,6,0,World Cup qualifier,Suriname,False
2021-06-04,1.8,0.4,1,0,World Cup qualifier,Antigua and Barbuda,False
2021-06-04,2.4,0.8,2,0,World Cup qualifier,Brazil,False
2021-06-04,1.8,0.2,1,0,Friendly,Hungary,False
2021-06-04,3.8,0.4,4,0,Friendly,Italy,False
2021-06-04,1.0,1.2,0,1,Friendly,Finland,False
2021-06-04,2.2,1.6,0,0,Friendly,Spain,False
2021-06-04,1.0,0.6,3,1,Baltic Cup,Latvia,False
2021-06-04,1.4,1.2,0,1,Friendly,Faroe Islands,False
2021-06-04,2.2,0.8,2,1,Friendly,Austria,True
2021-06-04,2.6,0.4,4,0,Friendly,North Macedonia,False
2021-06-04,2.6,0.4,6,0,Friendly,Slovenia,False
2021-06-05,1.0,0.4,3,2,World Cup and Asian Cup qual,South Korea,True
2021-06-05,2.2,1.0,5,0,World Cup and Asian Cup qual,South Korea,False
2021-06-05,2.6,0.2,3,0,World Cup and Asian Cup qual,Saudi Arabia,False
2021-06-05,1.8,1.8,3,1,Friendly,Senegal,False
2021-06-05,2.2,0.4,1,0,Friendly,Tunisia,False
2021-06-05,1.6,0.0,2,0,Friendly,Turkey,True
2021-06-05,1.2,0.8,2,0,Friendly,Turkey,True
2021-06-05,2.2,0.4,2,1,Friendly,Ivory Coast,False
2021-06-05,0.6,0.2,1,0,Friendly tournament,Mozambique,True
2021-06-05,6.2,0.8,7,0,World Cup qualifier,United States,True
2021-06-05,0.6,2.2,0,7,World Cup qualifier,US Virgin Islands,False
2021-06-05,3.4,0.0,8,0,World Cup qualifier,Guatemala,True
2021-06-05,2.2,2.6,0,10,World Cup qualifier,Turks and Caicos Islands,False
2021-06-05,0.8,0.2,0,0,World Cup qualifier,Bahamas,False
2021-06-05,3.2,0.0,13,0,World Cup qualifier,Panama,False
2021-06-05,1.2,0.6,0,0,Friendly,Wales,False
2021-06-05,1.8,1.2,3,1,Friendly,Sweden,False
2021-06-05,1.0,0.0,1,0,Friendly,Russia,False
2021-06-05,1.8,2.0,1,3,Friendly,Montenegro,False
2021-06-06,3.0,1.0,1,0,Friendly,Algeria,False
2021-06-06,4.2,1.0,3,2,CONCACAF Nations League,United States,False
2021-06-06,0.6,1.0,2,2,CONCACAF Nations League,United States,True
2021-06-06,0.6,0.8,0,1,Friendly,Luxembourg,False
2021-06-06,2.6,0.8,1,0,Friendly,England,False
2021-06-06,1.2,0.6,0,0,Friendly,Austria,False
2021-06-06,3.4,1.2,1,0,Friendly,Belgium,False
2021-06-06,2.2,0.8,3,0,Friendly,Netherlands,False
2021-06-06,1.4,2.2,2,1,Friendly,Spain,True
2021-06-06,3.0,0.8,2,0,Friendly,Denmark,False
2021-06-06,0.6,0.8,1,0,Friendly,Moldova,False
2021-06-07,6.4,0.6,4,1,World Cup and Asian Cup qual,Japan,False
2021-06-07,4.4,1.2,2,0,World Cup and Asian Cup qual,United Arab Emirates,True
2021-06-07,3.2,0.6,5,1,World Cup and Asian Cup qual,Kuwait,True
2021-06-07,1.6,0.6,4,0,World Cup and Asian Cup qual,United Arab Emirates,True
2021-06-07,1.2,0.4,2,0,World Cup and Asian Cup qual,Qatar,True
2021-06-07,2.8,1.6,0,3,World Cup and Asian Cup qual,Bahrain,False
2021-06-07,1.0,1.0,1,0,World Cup and Asian Cup qual,Japan,True
2021-06-07,2.2,0.2,3,0,World Cup and Asian Cup qual,United Arab Emirates,True
2021-06-07,2.4,0.2,5,0,World Cup and Asian Cup qual,Saudi Arabia,True
2021-06-07,2.8,0.2,4,1,World Cup and Asian Cup qual,Bahrain,True
2021-06-07,3.6,1.2,3,1,World Cup and Asian Cup qual,United Arab Emirates,False
2021-06-07,1.4,0.4,3,0,World Cup and Asian Cup qual,Kuwait,True
2021-06-07,2.0,0.4,1,0,World Cup and Asian Cup qual,Qatar,False
2021-06-07,1.6,0.6,5,0,Friendly,Rwanda,False
2021-06-07,2.4,0.8,1,1,Friendly,Japan,True
2021-06-07,3.0,2.4,7,1,Friendly,Germany,False
2021-06-07,1.6,0.2,4,0,Friendly,Ukraine,False
2021-06-07,2.2,0.4,5,1,Friendly,Faroe Islands,False
2021-06-07,0.4,0.2,0,0,Friendly,Andorra,False
2021-06-08,1.2,1.6,2,2,Friendly,Benin,False
2021-06-08,1.0,0.2,0,0,Friendly,Austria,True
2021-06-08,2.0,0.4,1,0,Friendly,Morocco,False
2021-06-08,1.4,0.4,1,0,Friendly,Turkey,True
2021-06-08,2.0,0.8,2,0,Friendly,Senegal,False
2021-06-08,1.6,0.8,2,1,Friendly,Turkey,True
2021-06-08,1.6,0.6,1,1,Friendly tournament,Mozambique,False
2021-06-08,6.2,1.4,4,0,World Cup qualifier,United States,True
2021-06-08,1.8,0.8,3,0,World Cup qualifier,El Salvador,False
2021-06-08,3.2,1.0,0,0,World Cup qualifier,Curaçao,False
2021-06-08,1.8,1.0,1,0,World Cup qualifier,Haiti,False
2021-06-08,2.6,0.4,2,0,World Cup qualifier,Saint Kitts and Nevis,True
2021-06-08,4.4,2.0,2,0,World Cup qualifier,Dominican Republic,True
2021-06-08,1.6,0.6,1,1,World Cup qualifier,Dominican Republic,True
2021-06-08,2.8,0.2,1,0,World Cup qualifier,Grenada,True
2021-06-08,1.6,1.2,1,2,World Cup qualifier,Grenada,False
2021-06-08,3.8,0.2,3,0,World Cup qualifier,Panama,False
2021-06-08,2.0,0.4,1,1,World Cup qualifier,United States,True
2021-06-08,1.6,1.8,0,0,World Cup qualifier,Venezuela,False
2021-06-08,1.4,1.6,2,2,World Cup qualifier,Colombia,False
2021-06-08,2.0,1.0,1,1,World Cup qualifier,Chile,False
2021-06-08,1.6,1.6,0,2,World Cup qualifier,Paraguay,False
2021-06-08,3.2,0.8,1,2,World Cup qualifier,Ecuador,False
2021-06-08,1.4,1.2,0,0,Friendly,Hungary,False
2021-06-08,2.2,0.0,3,0,Friendly,France,False
2021-06-08,1.8,1.6,2,2,Friendly,Poland,False
2021-06-08,2.8,0.6,4,0,Friendly,Spain,False
2021-06-08,2.6,0.8,3,1,Friendly,Czechia,False
2021-06-09,1.6,1.4,3,2,World Cup and Asian Cup qual,South Korea,True
2021-06-09,2.8,0.4,5,0,World Cup and Asian Cup qual,South Korea,False
2021-06-09,1.4,0.0,1,0,Friendly,Turkey,True
2021-06-09,3.8,0.4,4,0,Friendly,United States,False
2021-06-09,3.0,2.0,4,0,Friendly,Portugal,False
2021-06-10,2.2,0.6,3,2,Friendly,South Africa,False
2021-06-10,1.4,2.0,2,1,Baltic Cup,Estonia,False
2021-06-11,6.4,0.6,1,0,Friendly,Japan,False
2021-06-11,1.4,0.2,3,0,World Cup and Asian Cup qual,United Arab Emirates,True
2021-06-11,3.2,0.4,3,0,World Cup and Asian Cup qual,Kuwait,True
2021-06-11,4.6,0.6,5,0,World Cup and Asian Cup qual,United Arab Emirates,True
2021-06-11,4.6,0.6,5,0,World Cup and Asian Cup qual,United Arab Emirates,False
2021-06-11,1.8,0.4,2,1,World Cup and Asian Cup qual,Qatar,True
2021-06-11,7.0,0.2,10,0,World Cup and Asian Cup qual,Bahrain,True
2021-06-11,1.6,0.4,2,1,World Cup and Asian Cup qual,United Arab Emirates,True
2021-06-11,3.6,0.4,8,1,World Cup and Asian Cup qual,Japan,True
2021-06-11,2.6,0.2,1,0,World Cup and Asian Cup qual,Bahrain,True
2021-06-11,2.6,0.2,3,0,World Cup and Asian Cup qual,Saudi Arabia,False
2021-06-11,1.0,0.6,0,0,World Cup and Asian Cup qual,Kuwait,False
2021-06-11,2.4,0.0,1,0,World Cup and Asian Cup qual,Saudi Arabia,True
2021-06-11,1.4,1.4,3,2,Friendly,Sudan,False
2021-06-11,0.8,1.0,1,1,Friendly,Tunisia,True
2021-06-11,2.2,1.0,1,0,Friendly,Turkey,True
2021-06-11,1.4,1.8,0,2,Friendly,Tunisia,False
2021-06-11,1.6,0.2,2,1,Friendly,Turkey,True
2021-06-11,1.2,0.4,1,0,Friendly,Tunisia,True
2021-06-11,3.6,1.4,3,0,European Championship,Italy,False
